Timestamp,Celcius,Farenheit
2018-02-19 20:57:20,21.375,70.475
2018-02-19 20:57:21,21.375,70.475
2018-02-19 20:57:22,21.312,70.36160000000001
2018-02-19 20:57:22,21.312,70.36160000000001
2018-02-19 20:57:23,21.312,70.36160000000001
2018-02-19 20:57:24,21.312,70.36160000000001
2018-02-19 20:57:25,21.312,70.36160000000001
2018-02-19 20:57:26,21.312,70.36160000000001
2018-02-19 20:57:27,21.312,70.36160000000001
2018-02-19 20:57:28,21.312,70.36160000000001
2018-02-19 20:57:29,21.312,70.36160000000001
2018-02-19 20:57:29,21.312,70.36160000000001
2018-02-19 20:57:30,21.312,70.36160000000001
2018-02-19 20:57:31,21.375,70.475
2018-02-19 20:57:32,21.312,70.36160000000001
2018-02-19 20:57:33,21.312,70.36160000000001
2018-02-19 20:57:34,21.312,70.36160000000001
2018-02-19 20:57:35,21.312,70.36160000000001
2018-02-19 20:57:36,21.375,70.475
2018-02-19 20:57:37,21.312,70.36160000000001
2018-02-19 20:57:37,21.312,70.36160000000001
2018-02-19 20:57:38,21.375,70.475
2018-02-19 20:57:39,21.375,70.475
2018-02-19 20:57:40,21.375,70.475
2018-02-19 20:57:41,21.375,70.475
2018-02-19 20:57:42,21.375,70.475
2018-02-19 20:57:43,21.375,70.475
2018-02-19 20:57:44,21.375,70.475
2018-02-19 20:57:44,21.375,70.475
2018-02-19 20:57:45,21.375,70.475
2018-02-19 20:57:46,21.375,70.475
2018-02-19 20:57:47,21.375,70.475
2018-02-19 20:57:48,21.375,70.475
2018-02-19 20:57:49,21.375,70.475
2018-02-19 20:57:50,21.375,70.475
2018-02-19 20:57:51,21.375,70.475
2018-02-19 20:57:51,21.375,70.475
2018-02-19 20:57:52,21.375,70.475
2018-02-19 20:57:53,21.375,70.475
2018-02-19 20:57:54,21.312,70.36160000000001
2018-02-19 20:57:55,21.375,70.475
